Wallet,Amount
0x482d84c4defeca594556e37914aac91bc53a131d,9905.89
0x48683258fd8ad78cbc98dbed446ab049a085b706,39623.57
0x4869752ffeb36409f72e4bc20455efee54f35ffe,9905.89
0x48750ff8cc9c07fd36c1eb230ef3a49db8b4813a,29717.68
0x488dfe1407591f4ec297e1b1c652fd229fa25955,361061.7
0x48989e48d2f8247b84504a8fde9f829c3c9fe246,29717.68
0x48f30c543c09e1738c25942fa2228e6f1859f62c,9905.89
0x48f7e0f24931a985579a9fdc14e5c9c83300460c,19811.78
0x4909e288504471e5de3727a5bf23328be305c526,9905.89
0x494c5fd56b3da8f9fc18a7a99351d0b9ca8df229,29717.68
0x494d02c7c8aa6355623e10affda269219652e7cb,9905.89
0x495597d7daffcc06d7f3b7b7833cd7a26489273b,9905.89
0x495afed96dd61074018799a0002c6983780c2814,39623.57
0x496f892686b0dfa0fbaebc67576c3fdb9093af8c,9905.89
0x49844baa9c2a78c636e3e6e7267195661c978305,9905.89
0x49a54b1030dd15fe2abf9573580febbc01e9ed4e,9905.89
0x49bf5ac5c4949ee0f9ee5a3d015fab75545ab811,9905.89
0x49bfeb3308a44b8fe12b70d9de98f28c103440a1,69341.25
0x49e53fb3d5bf1532febad88a1979e33a94844d1d,9905.89
0x4a28a91cba5db719be247ca5edc686f0b3962454,19811.78
0x4a3900c3bd4860a6149773b4cd866dbe114bcf8a,29717.68
0x4a60a526c642ce63cf3af8ff68b3f5f222611fbe,9905.89
0x4a6a0f4c2841d95e7d5c61a6fa83aa1ade22d1d6,19811.78
0x4a8010f9f92fdd383aebb1d0de6978e4d0d41b1d,19811.78
0x4ab92f9aa991280cab6437f2e81050a6eec206be,19811.78
0x4ae4875c6f2820490bfe54f49d8f50e075947f03,9905.89
0x4ae8f99f84cd80c564dfad3ded4f06c2e85e0061,29717.68
0x4aeb942a20643adc3e836c7761caac4a0fbd4ecb,399660.11
0x4aedfdcbe1c3f3bf2c5e7cf98caf7ff12dbd4882,29717.68
0x4afc6fafbe1cd2b4c074107b86d2fb95c4c76abf,9905.89
0x4b0649435c85c69e0314ab825eebed7ba2da6b5b,9905.89
0x4b2a0281dd577e5767442688c1e84ab901a28d46,9905.89
0x4b32ccd75b86b3bab06b118bcfcdad688d0c4c44,9905.89
0x4b46e3b288907f6359d244d4512a84dc6c650759,9905.89
0x4b7f2246cb741e701cc541d39a2055964d0d69e9,9905.89
0x4ba579d473d70df138ad017005957a764938e952,9905.89
0x4bb04340c664412ae99a34c10618b28ef34b7a3e,69341.25
0x4bb16847c69acf11dcbe58726922083ff711bbc2,9905.89
0x4bb1fe25a13fdfc766e4917a7fdc709e0fc15d1e,9905.89
0x4bc824b7e1c7f2c7dd1a9f1515c2fc3510d868b9,9905.89
0x4bdf2305f46e88f32b74a257cf8a1587407c0f38,9905.89
0x4c00aaae552de7476122687b05589c25d61312df,59435.36
0x4c0e81fb12308b2bcea8cc4167d5fb0aebee5cd9,9905.89
0x4c254f3161e90026a110941a6aba625e3b334d5d,9905.89
0x4c281f090117a151f4caad4d05bc310b5ca16c1f,19811.78
0x4c2bad6ded85c73dec25930c4d88d72a93512eff,9905.89
0x4c35c0daea3a474bdfc8f152953d029454e47acc,9905.89
0x4c37dac30498684b35aeeeb3da0ca9f6379af489,9905.89
0x4c74ac18fad1774fa370b935d8029e5fa5bf038b,49529.47
0x4c7bf1f13d423e5ceffde56f1b50e517d8d64078,750477.61
0x4c8e22d3d0f497eeac66a9719dfce0908c5a2bb2,9905.89
0x4ca19be8160cdb78176c89204402888a553bc83a,9905.89
0x4cb70ec3454e4ab08f12b4d041dcd545fb61200c,9905.89
0x4cd6b970f42b41ee58c2e4b7ab99863d5ae52a23,277365.03
0x4cde37c3a6dc57971bbe296ec2089b5919590d70,19811.78
0x4ce05e5fa5c6b5b9acbd6cd08953c051e4692029,9905.89
0x4ce61778d3a2bc073a5cd75ab306515a35be7b9c,641436.82
0x4cf818871350b006b442f93180b6398a3c6c8501,9905.89
0x4cf93693586fe5e2f2c7097140f2efa23e3e3fba,19811.78
0x4d03aea34ffefd6af6cc154b3f03501ae083fb92,29717.68
0x4d33d0df7b5f950bbd21698e7098b3f69d55710e,9905.89
0x4d3d8edd570b183cf40bf79d9bcfdf08462b22d6,9905.89
0x4d976ce2e56367b834e6c770fdcb3d15ae58b91e,9905.89
0x4da33cf3100e5da72285f1cc282cf056ce0add51,59435.36
0x4dc9f7d2cdc6e0f43f0ce9871627b88451b2d44f,348785.57999999996
0x4e13015ceafb442fa90dc62c1314447711ec7758,29717.68
0x4e4e018514c72776fe0f48bdc13aa1aa49e88f61,9905.89
0x4e5ac92ed23decaa1e1307ca9bbd00bc23ff723e,158494.3
0x4e70cc1f9786a837d104c9e56209c40d2f5edb4d,9905.89
0x4e7b6fbf1232d51c7c739d02ef05a59f77e305e5,9905.89
0x4e8253d9659f44e9e08cf3f2b648bcb43df48a82,662650.45
0x4ea694e7b43510aed3e43b0b2864446b7e36a40c,9905.89
0x4eab5f03279253a02033de75da5f24cf9365f738,9905.89
0x4ead54fe26ad42f0cf76e925a36712931ae77dc8,9905.89
0x4eb0c4050928528e138521ddfb1735a7a9bf187d,185426.42
0x4eb859fc83977267fbb6ae1066a51fb4c9086c28,19811.78
0x4ecb9209d771bc9c34091e9d4abdafe69260adbe,19811.78
0x4ed957700cb29b35f7effd8ccc925917a46c275e,29717.68
0x4ee29138d8e11acd18feff7929c1bbb1a8abbbee,9905.89
0x4ee5580c56f52479c9c801d7342c88d2b051b507,9905.89
0x4ef79d3b9754399ba62b054d64946a5460840044,29717.68
0x4ef9a1e86e5459a49ba1ed5d5376ff805d7d7ba1,9905.89
0x4efeb0df030457272609fc32ed167ce27d1a521c,9905.89
0x4f2061ccc695940193a387accf502b4582813b8d,9905.89
0x4f4f1ef0fb9827ea671d1e6af83fd21d8383663a,9905.89
0x4f6264c90ca036ef7165182d95f7bcf46dcb0775,9905.89
0x4f767b1ea9620e31844126a6b94ec069e327f01c,9905.89
0x4f9e1bb4f6d8f14a578e7e74bcae31d646076c8d,9905.89
0x4fa3766488ec2790c0edee875c52e2a438010131,59435.36
0x4fb01f7b0db2f8b68a9f1ef0e7a24e5153026b27,29717.68
0x4fcd28325f66c4f8949a79941dc5279fdd779d90,9905.89
0x4fdbb5d791e3e1157e1e464d3862e21b0efc0979,9905.89
0x5015646e9be3bf88e0ddff05c3d494ae5da589fa,9905.89
0x505523cc2b967f5476a6096c173b7ba2d6c48916,9905.89
0x50943044f4d8cbfb65ab42eea8105079d731cfb8,158339.27
0x509444b96cf4115a985536a1ac3bf6f90912a874,9905.89
0x50ed078be051280de17e724dd06f375a8cb3f020,39623.57
0x50f6866be52085478dd2c7fe9c04443448293e5e,355912.57
0x51491a103c3d9ba360d1d4383c43a4ce776782ed,650494.63
0x518af9e01529f46b2f8e15019585697678c2280a,9905.89
0x518b870520476e08ee523a285e9255b443883885,9905.89
0x51a3ae53b422b6bf23393fa4c73081bd25d7f591,9905.89
0x51a94803a350752e9e3a559210710a2cc0d1ed94,9905.89
0x51b5881ebe1d877f60fe46b2d5cd88212d213859,9905.89
0x51bc8462622dee8e54ce3ed964404caa2af77a98,9905.89
0x51ec9314ecec5c64f126ae02f25a69f819551308,9905.89
0x51ef14b10a422f7dc67a2db7fe4778b6fffdc82c,19811.78
0x520e11ec465a0d20f6ea5019fecc291257592870,39623.57
0x520fa7fc6b5207785f7ed34998ec377a27e06b0e,9905.89
0x52137377bca37cd138a57ee0f86d70437f234d79,29717.68
0x521dfef993607b292831e1dd01e0af39f3457d9d,29717.68
0x523204b3c4b2a6e92c932ee30f0dd44d3ffbdf24,9905.89
0x524bd16fc915acaf907f491598a42cf4cea6a51f,29717.68
0x529a1139ee78dc0ac32c0246b3ed799991eb5fe9,9905.89
0x529efb7a24fd010dea84d808fa113f95e1459730,9905.89
0x52ca9b1e3080ccae49cc21a5313aeffc9dee4d62,39623.57
0x52db08023bd549a6d208db4b9322e8b0d581c1b1,9905.89
0x52f5f224c515b3a3b7b9af8862c4b1d44c1003dd,29717.68
0x52f75b7bc363618a225af075de4cf6afbb76a136,353431.0
0x52f77f9bff1f860fd8ed0992e75dd102c13638ea,29717.68
0x52fb778d1f5f4b4c45688336d9007d5774bc8eb9,29717.68
0x531c6486ccd33ee6e7f87284bbd7a95782189338,9905.89
0x53274f93bcf4647c39e8af160226736c037574e6,9905.89
0x532af7f344417ac42bd71ecad6c4fb8f5b9478f0,302403.35
0x533ce290b9d86720d2d0fc7b9b6d7cefc613dd77,49529.47
0x5346631dd7b07372dbbfe18cea666d9ee4a2e29e,9905.89
0x535a95120e925efd8ea5ea891836fc75f919e82b,960772.4199999999
0x536236352627a0cd16a2fa98660f7ad99aa7fcdb,39623.57
0x53736a641ceb69ce539d55eeac3b331f05ebd05f,9905.89
0x53a7ac948612c299cdc80b5252e8f67e89c42d36,9905.89
0x53a8f34f0eafc9de310b32a03e3b2856c3d73a65,9905.89
0x53a93c45fc848df72be654f22cd5f987e20b0bd1,9905.89
0x53b426ac2846172e0925f2d70bb5004cba17c320,9905.89
0x53d0142b8ba3fccde0ae7ec1d9aff3789b21d03e,19811.78
0x53dcd272ad24f95cd0722a17584b0c03554fabdc,346706.29
0x53fbe69de8c69cce68b453717006fddad609282c,9905.89
0x5404a4d869b31e1ce899b02c54a0c3556a21e4bd,9905.89
0x541682e77c4b9b30de119c7a8306f77b44064d5b,9905.89
0x5418569002cdc5cb7290f6175682731e0824ca7f,9905.89
0x54239b32fa998eebc7ba642d3bb8195de5ce4186,505200.59
0x542c933949eca95ac21e8c028b6cda6c95e499f9,341239.66000000003
0x5435f1af6067a1cf0151bb505bdc429e532b9b1b,9905.89
0x5450677f8a8fc669d2476a6cdea9bb6a9d475721,9905.89
0x545499cb402f160cd3aa28714fc84f044da7ba19,580311.99
0x5459d2831fc5ef4cdc1ecee96bf10c1c71083bf0,9905.89
0x5464b5784b74965539c920fef9bf182a1f48545f,9905.89
0x54680970e765dc8910ca8f0459d06771e3a664d7,9905.89
0x54ab6ef6932aa36e6de1484c1340b96b92bca56b,19811.78
0x54be3a794282c030b15e43ae2bb182e14c409c5e,1035547.92
0x54ccbb5c380f2543bf210bebb0784878784868f7,29717.68
0x54d3ad1f57d37bf383566784601f4e1c151bf8cc,9905.89
0x54d4bf7ecdf05cc37b1d4132d7b38bb28a506ffa,301626.34
0x54d69d393731ac600e1c343c816284e2a1519035,9905.89
0x5528680c692adbfe993e4587567e69f7ac65b12c,39623.57
0x5555a858fc9965e36cc0d70f2701daf48a992a98,39623.57
0x5582fe5d1b32d3719c13c64f0f7488b4103f5f11,108964.83
0x559b2a1b72ed057458601b0818fb8675480ffea7,29717.68
0x55ae5caceac5575265923f4e58d803616c183205,19811.78
0x55ce082e9bc6f9b4ba385cc18517d1514e65e086,9905.89
0x55d9da07c3e68221e36e3b962dbdf9d374032c51,9905.89
0x560b0b13a13a385fa318ddfef972f01877821a7d,9905.89
0x5635ce931589c7f35bb85a1e6d8a46aa0761a0b5,9905.89
0x563c782cc7402428d215db625ca80dd244792a63,9905.89
0x564fb8848e514106b65d0fa37e167103cc21e0bf,9905.89
0x5668d454a0594a0a18b720080ec3052c5ecf871e,9905.89
0x56773dcc20c9715d24d3f69ed58c16c471a3f2b7,9905.89
0x568d6b6f45f034a6736abbf2f7c3cf15e36f7ae8,19811.78
0x56d938b64878b48ae0189543c37c916730dfcc2e,9905.89
0x57120ae1620d3a36b9c6d12e4193dd4fc7446eca,29717.68
0x575db76008c8bc4cf6f6e56d3e114a9723319f4d,9905.89
0x57648447820f4a8526f4ca52e8a36a7a300860e5,59435.36
0x5786ec177be57110cec0cd1b742bdacd6e1fb42e,9905.89
0x579d7b6d6aefb3ad424516ee3089a632e0ac42f8,9905.89
0x57dea880ed45a0e20fba0b6cb43de93fd9f26b15,9905.89
0x57f8ad7a5558a270015b50b821dd03072d398ac0,9905.89
0x57f999293950cb971faf769912c39a00df042380,9905.89
0x57fa0a715d5c1238379c93b211e64c9062f5c5f7,9905.89
0x5812c159b0dd816d2a6862ebc6b282e3e752417b,9905.89
0x583b6c3219c3402685426ce62cc7f7f5e0d9e15a,633977.21
0x58605c0dcef96f321e5bb9c241369ffb3de9807e,39623.57
0x5882bdd56ca3069aca453d446e68767799d7bd41,9905.89
0x58865329d08a4ebc7a239c5bd34bc25c4bdee42a,19811.78
0x5894fd084e1cb7f9c825c798f9e8b7000ce8763f,49529.47
0x589b3e276805de6a1e14beb598f04fe53b9f92ed,840983.8800000001
0x58d28e8a1e7bf3d28b37b9848542c52219ba4a4b,9905.89
0x58d55449e4cc7719970a27bd1be569cd6834483f,9905.89
0x58de0245606f9437faad89dcc144ee0c31618f44,39623.57
0x58fae4e362927b78e6b507f826277f7709ffa625,39623.57
0x591943d3f9a0aeb3e349d386aa7a87a2f6556a1b,9905.89
0x591be8d5268f2f9d6b62a6604d58f325eb7c84bc,9905.89
0x592ace9a70cb507aa887a97009bdf38f92f8d881,29717.68
0x5961e1d44f6224b6067f7954ab0371b38897c1a6,9905.89
0x598b0a0d53995d81ec59d57e5e3766e0ccaa0624,9905.89
0x599fe7a39051c78595412922ab2257784272d8a6,19811.78
0x59a3da7b35115770216b183e35ece6dee85459dc,113281.59
0x59b0c32345289252b7009773a1d233a7e1765c23,9905.89
0x59ef261629273be126dcb9d972f9b940373a0d15,9905.89
0x59f3f83cf3360250eb0bd932e7279d98ded1623f,29717.68
0x5a3d2e343f92847b69c78cda395699de18a52158,9905.89
0x5a4b1aa79b8aeaf34a2b4be442616d09de12f01e,9905.89
0x5a5b1918a24c53da7abb08b7e4a4f251e2553fb6,59435.36
0x5a688893be2f6bed64257c13993de0c4a0ff80ff,9905.89
0x5a7d130548001d835e381c9b4a49716bf2b27b5b,19811.78
0x5a8cff591a4bbcc778ab7643fc8bf53b567df6ea,19811.78
0x5a965c55086771000a602129f102ce35621a5697,9905.89
0x5ace7b321ea55b54f7587281d3cf7025c2f20b9e,9905.89
0x5b30bf653a1547d55fdee48bd4aba4ca7c354d96,19811.78
0x5ba45b2ad999117f7b013868e8940e830a28ecd3,19811.78
0x5ba58ac2b59cc04b6960d1090665be32b9906b63,9905.89
0x5bb49686cbdee403343808b84b7fa1d51aa77db5,9905.89
0x5bbad5631e8dc31304662f2af027d7a1f16feaad,9905.89
0x5bc136f64226648b41d3964c2cdd63193663225e,9905.89
0x5bc7de2c106b9a07b0ea7c6346455713e21886f4,9905.89
0x5c24b7308637513f593b6e5005135186c85e9c11,19811.78
0x5c4a4a0f1b73038722f3d3f560282897e9a53a66,9905.89
0x5c7fce16aef068cc7d35cb8d9a880dd36809bf72,1167767.92
0x5c87d8a4fcd8501741807855281b675b8cbf2f71,9905.89
0x5c881ace21b7b602850f4500c59c73a0d90e807d,9905.89
0x5c958f27f87e29041a39bba2a04b9e1f4c89cb63,9905.89
0x5cba07c1d79d9619ea58a363e164fb35ee62c8e7,9905.89
0x5cdc8d7a06e81a8f957767f9109bb00c256aaca5,727306.67
0x5d049bc0947673b6617a7f7e122b4e3deecc88ff,9905.89
0x5d3f571bc4f54dc0a795e7d243d89867a67e03ae,1318163.73
0x5d4175619fe6c867994d00a110c7cdac915437cf,9905.89
0x5d6ecad3eca7473958b2bb91a7fae6f740b1ab46,19811.78
0x5d77b1b8763f757d6a3afe03f3c2d60c8852f891,9905.89
0x5d7faba7c1c02965fcbfaf4e25051711ba7046c6,9905.89
0x5d876677172c989f689e967406aa3eb7ef781705,9905.89
0x5d9cb99fcc4673910e1549e4003c119461038770,19811.78
0x5db3d4647dbfab1db9d5202acd67a440fffe8489,9905.89
0x5df7010188e23d4bf1498abc9e2cc80a82a3e7ac,29717.68
0x5e4760d72923422e74c7b0e74ba2975bf97a2d49,9905.89
0x5ec53a549466e6a7bfd3bb63a0bc23492e57793b,49529.47
0x5ed3a8c27f4616a9642dbe14fb2d6073063bafa4,9905.89
0x5ef7358f3f8ed79988c74f79b845a9bee39d9e1d,178306.09
0x5f0ee4730cd92980b254b9889a121548c27ab4df,9905.89
0x5f50fac657c1d2b402b1fd5358f145e5ad6d0f73,9905.89
0x5f748bb29a46297b0d05d99dae45d95518134488,9905.89
0x5fb592793862eb575569fcee60270c2ae16ddbd7,9905.89
0x5fbccfbc090f0086bfdabf1b9919e8ff7a5daa4f,9905.89
0x5fd243e29e045ca4ec86f8dd2741cd281333998d,9905.89
0x5fd74ff4201110485ccb4c7344aa260e6d3340b2,19811.78
0x5fdca4147de65d36c25e1ec1c3d13dc0093a127b,9905.89
0x601b6bd68a2cb72b647afdf237d6d3ee2316b256,19811.78
0x602fa3d25ed0f17d1596f49d9d4cd3894b790cb3,9905.89
0x6033b5dcd6f4c523b6498dcc7390a3b03e898cbc,9905.89
0x604c4365ec2f35f01df0470cc1d92248d6186a5b,358284.82
0x605288829d73d955b12bbc99d627aee6ce448a09,9905.89
0x607c77eadb523bbdd3249b87697626fa18ab0cac,9905.89
0x609c8463ed4ee6a4157eab671a9c16a4668617a7,9905.89
0x60a35f071e24776e3a810795cdde598b967a345b,9905.89
0x60b075c173ba2a722747c4111694328638b297cb,19811.78
0x60d157fe1bdfd93815c9bfa7793bc9899f2f3f87,39623.57
0x60e462dd2bea22cd52f26a9364814bccd28241bf,9905.89
0x60ef45ab102f08ac4792399f47603a92a92eb315,19811.78
0x6115590af9f81d75fb76e4428eedd036dadfa5cd,9905.89
0x6134c0f766bae6b21f1a5730c4adcd7edb30db19,49529.47
0x61452293fca52e1834840f554e9c4e64587acbe0,9905.89
0x616a3ebc1236e62a143371b75b8377cf1deaa026,9905.89
0x616f7e86c5b365cfc5843b6c8ad971d54d178ad6,19811.78
0x61790580139e32958f2ef19adf553ee3633c6ae1,19811.78
0x61a7a13c52f3b0ed614efa3a2f45317200c91973,9905.89
0x61e053b9d2376a8ad06f9936a75af2ae7492fe9a,9905.89
0x620cc909413bddedfb794e09c05a87697367f8a1,9905.89
0x623dc3c58126d0aca9ff189654e8dae7ea03de71,9905.89
0x625834e9a0ad8305bf88aaeb90136b2e0c1b51ad,9905.89
0x625fbcd43945d1b15c0447d9773c3b11732a6889,9905.89
0x6282bb80ddf4e41342a0d807193ed4619ecd1291,9905.89
0x62906b34b66e79f0c74b1044109a5bee8fc2618f,29717.68
0x6294eeb435f5d7a93e7f2c2c6948c213e9692ee4,19811.78
0x62ac9fd0f92d5119ac2858ad43337a840cf8cc46,19811.78
0x62f9c1dfd35830386d778d3d13d1ca801c55a602,9905.89
0x6307c60a460069b2b77ceef67ca5aca7c45f5f82,388748.85
0x635ee1b0f65ce0b56671d0d71595939004131478,262774.27
0x636bff9e9dcef3cb46e5387ff9400909a9fd545c,9905.89
0x63990e599e6e4022f7d5a3c3516941f5a95e3e00,9905.89
0x639d4521f4010d773db68ccebde86456634813e6,9905.89
0x63aea877b5d5fa234a1532f1b26a4f6d9051866e,19811.78
0x63b696e9ecef8093aa74d75db3146546745e0b3a,9905.89
0x63caf5da98237e728cec4030225b8c9097fb3595,9905.89
0x640f2c2bc722742575a5bae52565b6b0ef3292a4,19811.78
0x641895834aca035e104ccf2a192507ae98f190a3,9905.89
0x644a40cc841d64d13e2dab3b053fd83194f86e03,19811.78
0x649c678a94843ce8561a74ca352c80c6fd2c81e4,9905.89
0x64ace9b51a44bf09917febecaaa20f1083b46641,9905.89
0x64cb35da208fcfea4cf79d99286954957a1d8dd1,19811.78
0x64d6632b6055f882b384480f9162e7187d01f5a9,19811.78
0x64f02c24bb510e27b5eaec705eaa840ff7b4df15,9905.89
0x65011a80e11b967eb9a5be655401a8cb6832ac66,9905.89
0x6507db73d6ade38af8467eb5ab445f224cedaf38,29717.68
0x6511c6ede6f61cfac86c6876604e768d1ed667a3,9905.89
0x652c11348436aad63e44242aebfda4ec54581d31,9905.89
0x65607550d5d8233772ff5f09b668151381e80c12,19811.78
0x65774dc374cb0761ebcb576f9cbbcb9dcbf40a51,9905.89
0x6586db452b3dfb1076b580be4466675195986af0,9905.89
0x659815937af07f40b39b93bf16962ac1754abbfd,19811.78
0x65cb1f12d77260bdd0908b12ac5da86cbb99c3f5,19811.78
0x65db74678f1c2e1d4986f4009f76547a4bd6bc64,9905.89
0x65e5df518d7ec395256df4df598b823d17c09225,1977871.27
0x65f26f8609881e90798db777523c4040d378e1b1,29717.68
0x6614ae7355f855642be9340679b56c04031529f7,9905.89
0x661eba7b1c9db6ac60ca700cc82897ce0e52eaf3,9905.89
0x66268bbc96a51002a22510c1f2bea262232e66bf,9905.89
0x663621cee0e6f61b5f7babd5f8f741478556d438,19811.78
0x665084f8c21bff391bf38f290ad912b643ee6cd5,19811.78
0x6680c0b156f93b23f36d6d675383961f69cbd5ab,9905.89
0x66b7882036f355ca14c80d848f66f7795b9cbcf6,49529.47
0x66cb1de07feaf4e6f72430e0756f019138882da8,9905.89
0x66e72223e8b1973b38d63fc1295ad47ba7a3e24d,9905.89
0x66ea97136dbc2ed74df7bb2b19f3e4f64995f972,39623.57
0x67089c5026b2607d7fe5de8ac459766861f2ea70,9905.89
0x6720e324bfe1d7e33c9ce526fb71d6745df3dea8,9905.89
0x6726ec8ea20343565de4ee03156e8cc51a55828a,9905.89
0x672b8cc39ebc96fda0817651f3e3e57239594b24,9905.89
0x673a278e13a5b6d34e43b3f7f936ea89a7e6eec7,49529.47
0x674513e5e77cdf3391f482b07cc4b192e2274dfd,9905.89
0x674d0d8bf539980cc944f585e5fc0e835d2a9a32,9905.89
0x674f48a59e381be0a608bc6da3cce5521f718565,351155.81000000006
0x67511a000c007907e8180ecc0d6907d54c831115,9905.89
0x6751e9b95bbc6ef8d8ff3f74f616cc4d49222a78,59435.36
0x675c6c21134a3ddfda50bae3bd06a170273973a5,9905.89
0x676ed669a00298ee45a2fb81d7e629388ebe9f8b,9905.89
0x67a44fed99d0336cd681559cab847410b93ffd57,9905.89
0x67a741d06e40d7c1887ca5dd34956816a5471adb,9905.89
0x67d31a029242938c9cfd95d8f0b1596d8360c562,9905.89
0x68289eb4847cf00bb94e2da6dd5d8b99bb670fa5,9905.89
0x6839d234cf9e308bbe63423d1bec2fe2465cef9b,9905.89
0x686605bc5f5eb68478d5798cf0e0e19ee50a0fd5,9905.89
0x687645a091eabed3513741a8e4f5df63603fcee7,9905.89
0x688508c130769a01e5b81f31e41384d0e719052b,9905.89
0x689a370ae48a95ebcdaaa1d11ab66d972286a112,9905.89
0x689cedd62f622c2119f9affff405f03fcce8bb45,9905.89
0x68ac4164e3a297260a1e873eb02b8ca087fbd6ba,9905.89
0x68e1b9cc39986b77f0cf56c094625985be350c38,9905.89
0x68f35a63dcad0adb69b90d55e1ae735358064016,1677612.4200000002
0x6937a8e55c429a734cc68f8be7907c5f68d58995,59435.36
0x693ffda222c76e4f77e97175938ff7ddce3eb6f5,9905.89
0x696a3f5fd5807cb5338958556b25b49afab5022f,9905.89
0x69771301f39ef29e7916027d860abcee41c3a8f0,19811.78
0x69b19f064c0f8d619d25f2060c977fa791c554d3,9905.89
0x69c489719288655dedc602d7fcd345b937176e3d,9905.89
0x69d3d45d7bdba34ea5b60b8b12c296f82ce7bc7b,9905.89
0x69df2b83e9da39257f0ba1f6f5edafbb4dbeecfd,9905.89
0x69f92edae500275c7311c0208aaa432cfd9acde4,9905.89
0x69fd3f7080c061aa9904515ff6deae2a45dec045,9905.89
0x69fe00570f9c5338589bb035a319efaa8b7dee06,9905.89
0x6a16dfd9433ee0078b87e7515dbcfb604e56b13f,19811.78
0x6a217bd16aecc2c7958b33885a42e145bd17cd9e,9905.89
0x6a3029dbf43b86e4419a66111975f7dd7678d937,9905.89
0x6a4c69e7a436cff5f93a758726d0d057a9508711,732506.29
0x6a5529d7bd136a934c3a5d8ec06d92bd46db5603,9905.89
0x6a5696517c02b00bb8039a5bd62a65d595d910c9,19811.78
0x6a7c15bc8e64219309033319e2a230bc33915976,9905.89
0x6a9f1d56795d1ce8494494479c6d022dbe80d5b4,314479.14
0x6abd665c697cc39840ac55726c63da717ed83e4a,9905.89
0x6abff48e92fdd073b497756089253e43d42747fc,19811.78
0x6ac029ae2e792a56354c544347f38d68db618492,9905.89
0x6b0651f2ee86a051db73c173b7763711d9544f39,9905.89
0x6b57dcde0b02456d0816322b7c4650c699f39875,9905.89
0x6b5a709df6bbf12c4e81b1103deac58c0eb3de24,9905.89
0x6b605318017255d7fa0840ae62ec4ec1950ee9e7,9905.89
0x6b78608803b217dc4f8c0b042cc8d15d214b0b77,9905.89
0x6b804463d3ad8ee3a2614dd501f0db0a9942878f,9905.89
0x6b8abc8079b3cf964ddede6a6ecf69ee43febd61,9905.89
0x6b9a9ab21f399ee0c18557077d0e8eca9943efbe,9905.89
0x6b9ce6b2e288fe0d9e3639fe684e7f1588fb0d2c,9905.89
0x6bc22ba4203e36ddf738abc32228087e6ca47176,9905.89
0x6beef2b2fe00fddca12a8cda2d4b00435b0ba3b6,9905.89
0x6bf0d446a60b83ea424331406673c91b26efb7b0,9905.89
0x6c0ce3a0aa73cbe00b07ef623e0efe84a80e5b78,19811.78
0x6c1fedcdf0b9425456daf08539b61a9b714c1dce,9905.89
0x6c7bc99c699256f66eb15db6778e3340a3335a78,29717.68
0x6c889a40cc7111c7becc927b37ccf2c5f040e37b,9905.89
0x6c8ee01f1f8b62e987b3d18f6f28b22a0ada755f,17948391.47
0x6cb0bc14d3f513301a83cd00f9f1501b824fa514,168400.19
0x6cba7c2505eb791cca22ab4bd6a1c475b2c089bf,9905.89
0x6ce42d8b2a202e206051bc09dbaafd1fed24d044,9905.89
0x6ce676b5d8dfbf9c769acb69bfdd90be759734c7,391242.74
0x6cec0b61d50d47cb1d5356ce71c80ccb7ae0a538,9905.89
0x6cefad28bebccbbe55ba13929197209809e0d3d0,79247.15
0x6d26d62c08526826ed87596a8e99b584ea780b77,134470.43
0x6d43c7629195876a78cfe7bcc97ac45b879087e3,9905.89
0x6d6a3eefeb9abe94d185b1b42ecb688ab1c443a5,9905.89
0x6d70faa384151f3bcfa2d8abdb4e453158936077,321390.28
0x6d7df4ddc4284b875d23c80f6da3792f6feb8c36,9905.89
0x6da5dddbde91d9a3e917b09943813177d768240c,198117.88
0x6dc1e2c93ea260b8543fc4cf3b4072f6d0df0d9a,19811.78
0x6de3f2d3ee895dde619a60284ba1f238bb5d5f95,9905.89
0x6e36de4db8210e641d13703545b4aca6fd02e116,19811.78
0x6e42bc91ca00ac1c7c0961232f73d1dca094a0cc,9905.89
0x6e61851aa4312e1bea08e63ef6037c55758fb34c,9905.89
0x6e72a646d02f88e38c36ede82eac0511a19894fb,352356.6
0x6e8a1c37fd713a18be0d24b83e312e451f72791a,39623.57
0x6ea905be5811ffdaa212d1535cb8982e28125c17,121957.97
0x6eab566b6fe2ef28e005af1234de49ea8bd28cb6,9905.89
0x6edd796b45c20e872ac35b5e10a450e89d5613a7,663632.27
0x6eea934d268fa3ebb48049619428a6e07f44abee,49529.47
0x6f0588b337101324303de1bc9bcbc883054349e3,293561.6
0x6f4311e71fdb62bf249ecde4561c4c24afcf5a5a,9905.89
0x6f4470181295cdbcf8a49aaf6bd78f84d005e19a,9905.89
0x6f4b2ad8ba02c21c5f180080a372d9fc301a5a4e,9905.89
0x6f7371839f5e0252ccb383408c965ee21b0c0e5a,256809.16
0x6fb4f967379140dc43b46fca8da6bbe8e603693d,9905.89
0x6fe2b717b73ebe60290abf22001966a38c1809fe,9905.89
0x6ff29d14b59bf8a411f25bd0732efafbd0a94ae8,59435.36
0x700704e7ee38469d15409b8641a2f66e66366556,19811.78
0x701adb5a67f3ee17b10ab5b156b37dbc0ed50f29,9905.89
0x7026bfa755f5756101ee316d322e62cbcc510202,19811.78
0x704f5ead35b65a80e1f2e0fe338538ac147f531a,9905.89
